Date,Close
,INFY.NS
2019-05-03,605.4835205078125
2019-05-06,601.13232421875
2019-05-07,606.2784423828125
2019-05-08,601.9271850585938
2019-05-09,603.3496704101562
2019-05-10,599.8352661132812
2019-05-13,602.2200317382812
2019-05-14,597.324951171875
2019-05-15,599.207763671875
2019-05-16,613.4326782226562
2019-05-17,605.7345581054688
2019-05-20,604.4794311523438
2019-05-21,593.5177612304688
2019-05-22,593.894287109375
2019-05-23,586.6142578125
2019-05-24,593.4339599609375
2019-05-27,592.5136108398438
2019-05-28,609.2488403320312
2019-05-29,608.9978637695312
2019-05-30,613.8092041015625
2019-05-31,617.32373046875
2019-06-03,623.097412109375
2019-06-04,615.273681640625
2019-06-06,615.5247192382812
2019-06-07,618.4533081054688
2019-06-10,630.502685546875
2019-06-11,631.6742553710938
2019-06-12,630.7537841796875
2019-06-13,630.2022705078125
2019-06-14,628.3353881835938
2019-06-17,628.4202880859375
2019-06-18,636.5665283203125
2019-06-19,638.0516967773438
2019-06-20,640.597412109375
2019-06-21,636.6090087890625
2019-06-24,632.6206665039062
2019-06-25,634.8270263671875
2019-06-26,627.2745361328125
2019-06-27,619.9342651367188
2019-06-28,621.1647338867188
2019-07-01,620.5707397460938
2019-07-02,627.9535522460938
2019-07-03,620.5707397460938
2019-07-04,622.692138671875
2019-07-05,609.2844848632812
2019-07-08,608.9451293945312
2019-07-09,607.1630859375
2019-07-10,608.648193359375
2019-07-11,612.2546997070312
2019-07-12,616.7096557617188
2019-07-15,661.3452758789062
2019-07-16,666.0125122070312
2019-07-17,673.9044189453125
2019-07-18,672.6739501953125
2019-07-19,666.4793090820312
2019-07-22,665.6306762695312
2019-07-23,670.4252319335938
2019-07-24,667.2428588867188
2019-07-25,674.2013549804688
2019-07-26,667.8369750976562
2019-07-29,671.6132202148438
2019-07-30,672.6739501953125
2019-07-31,673.4801025390625
2019-08-01,652.4351196289062
2019-08-02,658.1630859375
2019-08-05,659.0966186523438
2019-08-06,657.187255859375
2019-08-07,658.58740234375
2019-08-08,669.322021484375
2019-08-09,670.2554931640625
2019-08-13,648.9559326171875
2019-08-14,657.4841918945312
2019-08-16,657.2720947265625
2019-08-19,659.9026489257812
2019-08-20,672.7163696289062
2019-08-21,678.4019165039062
2019-08-22,675.2196044921875
2019-08-23,680.7355346679688
2019-08-26,681.0324096679688
2019-08-27,665.8428344726562
2019-08-28,680.9901123046875
2019-08-29,684.766357421875
2019-08-30,691.5125732421875
2019-09-03,690.9608764648438
2019-09-04,696.943603515625
2019-09-05,707.762939453125
2019-09-06,712.9393920898438
2019-09-09,703.5624389648438
2019-09-11,695.925048828125
2019-09-12,692.7853393554688
2019-09-13,703.732177734375
2019-09-16,702.3743896484375
2019-09-17,705.3868408203125
2019-09-18,704.1988525390625
2019-09-19,696.4343872070312
2019-09-20,683.1115112304688
2019-09-23,648.6165161132812
2019-09-24,673.819580078125
2019-09-25,672.6315307617188
2019-09-26,664.060791015625
2019-09-27,663.7637939453125
2019-09-30,683.6631469726562
2019-10-01,673.3951416015625
2019-10-03,666.6488647460938
2019-10-04,673.3104248046875
2019-10-07,670.0009155273438
2019-10-09,664.9942626953125
2019-10-10,664.485107421875
2019-10-11,691.4276123046875
2019-10-14,667.0732421875
2019-10-15,651.96826171875
2019-10-16,654.6414794921875
2019-10-17,652.9866943359375
2019-10-18,651.5865478515625
2019-10-22,546.1072998046875
2019-10-23,559.039306640625
2019-10-24,545.9354858398438
2019-10-25,547.7399291992188
2019-10-27,557.5355224609375
2019-10-29,559.0823364257812
2019-10-30,567.6319580078125
2019-10-31,589.1136474609375
2019-11-01,591.0900268554688
2019-11-04,609.2205200195312
2019-11-05,598.1358642578125
2019-11-06,612.05615234375
2019-11-07,618.758544921875
2019-11-08,608.490234375
2019-11-11,605.2679443359375
2019-11-13,594.0543823242188
2019-11-14,606.0411987304688
2019-11-15,604.8382568359375
2019-11-18,605.9552612304688
2019-11-19,612.5286865234375
2019-11-20,612.6575317382812
2019-11-21,612.8723754882812
2019-11-22,595.6441650390625
2019-11-25,599.8544921875
2019-11-26,593.4099731445312
2019-11-27,597.8352661132812
2019-11-28,603.0767822265625
2019-11-29,598.3507080078125
2019-12-02,595.2144775390625
2019-12-03,600.0692749023438
2019-12-04,609.0916137695312
2019-12-05,614.2472534179688
2019-12-06,614.462158203125
2019-12-09,616.3095092773438
2019-12-10,613.9895629882812
2019-12-11,619.57470703125
2019-12-12,603.2915649414062
2019-12-13,611.1968994140625
2019-12-16,613.5169067382812
2019-12-17,627.00732421875
2019-12-18,629.370361328125
2019-12-19,627.9954833984375
2019-12-20,628.596923828125
2019-12-23,632.4207153320312
2019-12-24,630.1867065429688
2019-12-26,626.3629760742188
2019-12-27,633.2371215820312
2019-12-30,629.7570190429688
2019-12-31,628.2533569335938
2020-01-01,633.151123046875
2020-01-02,631.3036499023438
2020-01-03,641.013427734375
2020-01-06,634.8697509765625
2020-01-07,625.460693359375
2020-01-08,617.1258544921875
2020-01-09,625.1598510742188
2020-01-10,634.2682495117188
2020-01-13,664.6861572265625
2020-01-14,666.4906616210938
2020-01-15,659.5305786132812
2020-01-16,659.0579833984375
2020-01-17,659.788330078125
2020-01-20,660.3040161132812
2020-01-21,655.1913452148438
2020-01-22,661.8076782226562
2020-01-23,673.96630859375
2020-01-24,672.591552734375
2020-01-27,668.5958251953125
2020-01-28,668.5098876953125
2020-01-29,678.5634155273438
2020-01-30,670.8300170898438
2020-01-31,666.7484130859375
2020-02-03,659.4017333984375
2020-02-04,676.9737548828125
2020-02-05,674.13818359375
2020-02-06,662.7958374023438
2020-02-07,667.9083862304688
2020-02-10,664.3855590820312
2020-02-11,664.6861572265625
2020-02-12,671.1306762695312
2020-02-13,680.7545166015625
2020-02-14,675.7708740234375
2020-02-17,678.3485717773438
2020-02-18,685.3945922851562
2020-02-19,687.800537109375
2020-02-20,684.8359375
2020-02-24,683.8478393554688
2020-02-25,686.0390014648438
2020-02-26,672.591552734375
2020-02-27,668.3809814453125
2020-02-28,628.725830078125
2020-03-02,636.7599487304688
2020-03-03,641.8727416992188
2020-03-04,651.9690551757812
2020-03-05,648.403076171875
2020-03-06,634.95556640625
2020-03-09,605.310791015625
2020-03-11,589.4573974609375
2020-03-12,542.3695678710938
2020-03-13,551.9503784179688
2020-03-16,501.08172607421875
2020-03-17,476.8503723144531
2020-03-18,459.1065673828125
2020-03-19,468.7733459472656
2020-03-20,502.84320068359375
2020-03-23,452.3612976074219
2020-03-24,506.7959289550781
2020-03-25,520.8878173828125
2020-03-26,552.5087890625
2020-03-27,560.8438720703125
2020-03-30,538.5028686523438
2020-03-31,551.219970703125
2020-04-01,517.9663696289062
2020-04-03,503.2728271484375
2020-04-07,549.0718383789062
2020-04-08,542.7132568359375
2020-04-09,546.7088012695312
2020-04-13,547.6969604492188
2020-04-15,549.1146850585938
2020-04-16,536.0538330078125
2020-04-17,540.2643432617188
2020-04-20,561.3593139648438
2020-04-21,544.088134765625
2020-04-22,551.5206909179688
2020-04-23,583.7003173828125
2020-04-24,565.3978881835938
2020-04-27,571.0690307617188
2020-04-28,567.718017578125
2020-04-29,581.33740234375
2020-04-30,614.8057250976562
2020-05-04,578.8883666992188
2020-05-05,578.8883666992188
2020-05-06,572.1860961914062
2020-05-07,571.3698120117188
2020-05-08,579.3179931640625
2020-05-11,586.793701171875
2020-05-12,590.8751220703125
2020-05-13,596.4603881835938
2020-05-14,565.52685546875
2020-05-15,560.5001831054688
2020-05-18,570.4675903320312
2020-05-19,574.506103515625
2020-05-20,575.3224487304688
2020-05-21,577.5994873046875
2020-05-22,594.91357421875
2020-05-26,584.7744140625
2020-05-27,606.1700439453125
2020-05-28,607.845703125
2020-05-29,601.8361206054688
2020-06-01,609.2828979492188
2020-06-02,616.7294311523438
2020-06-03,611.0247802734375
2020-06-04,616.4246826171875
2020-06-05,612.7666625976562
2020-06-08,627.8344116210938
2020-06-09,625.0036010742188
2020-06-10,623.4794921875
2020-06-11,613.1151123046875
2020-06-12,602.7505493164062
2020-06-15,598.8311157226562
2020-06-16,610.7199096679688
2020-06-17,612.853759765625
2020-06-18,621.7811889648438
2020-06-19,614.508544921875
2020-06-22,612.897216796875
2020-06-23,627.6600341796875
2020-06-24,621.9988403320312
2020-06-25,610.1102294921875
2020-06-26,651.6552124023438
2020-06-29,637.3278198242188
2020-06-30,640.98583984375
2020-07-01,637.4585571289062
2020-07-02,658.9713134765625
2020-07-03,664.2840576171875
2020-07-06,665.4164428710938
2020-07-07,691.6759643554688
2020-07-08,674.7357177734375
2020-07-09,680.8324584960938
2020-07-10,680.963134765625
2020-07-13,694.2017822265625
2020-07-14,682.1824951171875
2020-07-15,723.7273559570312
2020-07-16,793.4480590820312
2020-07-17,786.6109619140625
2020-07-20,813.7415161132812
2020-07-21,815.8754272460938
2020-07-22,799.4578247070312
2020-07-23,790.7916870117188
2020-07-24,803.7689819335938
2020-07-27,826.0657348632812
2020-07-28,838.6075439453125
2020-07-29,831.0303344726562
2020-07-30,837.3882446289062
2020-07-31,841.3511352539062
2020-08-03,833.4253540039062
2020-08-04,827.2850341796875
2020-08-05,822.7996215820312
2020-08-06,845.5752563476562
2020-08-07,828.1996459960938
2020-08-10,828.5914916992188
2020-08-11,826.0657348632812
2020-08-12,831.72705078125
2020-08-13,828.4608154296875
2020-08-14,830.5511474609375
2020-08-17,833.9478759765625
2020-08-18,842.7011108398438
2020-08-19,835.5156860351562
2020-08-20,831.9012451171875
2020-08-21,826.3706665039062
2020-08-24,825.1512451171875
2020-08-25,817.05126953125
2020-08-26,828.1124267578125
2020-08-27,824.8463134765625
2020-08-28,814.5689697265625
2020-08-31,808.7771606445312
2020-09-01,796.1917114257812
2020-09-02,804.770751953125
2020-09-03,814.8302612304688
2020-09-04,800.5464477539062
2020-09-07,805.6851196289062
2020-09-08,818.0963745117188
2020-09-09,808.0368041992188
2020-09-10,818.74951171875
2020-09-11,823.6705932617188
2020-09-14,852.1510620117188
2020-09-15,855.6785278320312
2020-09-16,872.4881591796875
2020-09-17,880.5444946289062
2020-09-18,872.8364868164062
2020-09-21,879.58642578125
2020-09-22,877.4961547851562
2020-09-23,888.1654052734375
2020-09-24,849.5382080078125
2020-09-25,880.9365234375
2020-09-28,880.0220336914062
2020-09-29,878.8026123046875
2020-09-30,878.1492919921875
2020-10-01,886.33642578125
2020-10-05,913.3798217773438
2020-10-06,919.5201416015625
2020-10-07,928.9266967773438
2020-10-08,952.5731811523438
2020-10-09,963.98291015625
2020-10-12,986.0181274414062
2020-10-13,1008.4019775390625
2020-10-14,990.285888671875
2020-10-15,965.2457885742188
2020-10-16,982.0117797851562
2020-10-19,980.618408203125
2020-10-20,990.721435546875
2020-10-21,1000.17138671875
2020-10-22,983.3619995117188
2020-10-23,988.1594848632812
2020-10-26,979.3123779296875
2020-10-27,960.2974243164062
2020-10-28,947.7089233398438
2020-10-29,946.212158203125
2020-10-30,933.6676635742188
2020-11-02,943.9674682617188
2020-11-03,935.38427734375
2020-11-04,963.0263061523438
2020-11-05,971.8736572265625
2020-11-06,979.5763549804688
2020-11-09,1000.5281372070312
2020-11-10,960.4734497070312
2020-11-11,988.1594848632812
2020-11-12,983.97802734375
2020-11-13,989.656005859375
2020-11-14,997.7990112304688
2020-11-17,989.2158203125
2020-11-18,977.6397094726562
2020-11-19,965.4913940429688
2020-11-20,971.3013916015625
2020-11-23,1003.4331665039062
2020-11-24,1003.6090698242188
2020-11-25,982.1295166015625
2020-11-26,979.9722900390625
2020-11-27,968.3523559570312
2020-12-01,1001.6724853515625
2020-12-02,1004.357666015625
2020-12-03,991.6365966796875
2020-12-04,998.855224609375
2020-12-07,1006.646240234375
2020-12-08,1015.3173828125
2020-12-09,1034.552490234375
2020-12-10,1027.993896484375
2020-12-11,1023.9885864257812
2020-12-14,1025.1771240234375
2020-12-15,1016.4178466796875
2020-12-16,1026.189453125
2020-12-17,1020.4671630859375
2020-12-18,1047.4052734375
2020-12-21,1036.401123046875
2020-12-22,1074.4307861328125
2020-12-23,1103.0853271484375
2020-12-24,1088.1199951171875
2020-12-28,1091.8614501953125
2020-12-29,1100.66455078125
2020-12-30,1097.5833740234375
2020-12-31,1105.50634765625
2021-01-01,1109.5994873046875
2021-01-04,1134.07275390625
2021-01-05,1138.9586181640625
2021-01-06,1128.6585693359375
2021-01-07,1111.0963134765625
2021-01-08,1155.068359375
2021-01-11,1211.496826171875
2021-01-12,1207.579345703125
2021-01-13,1221.13623046875
2021-01-14,1206.47900390625
2021-01-15,1183.9866943359375
2021-01-18,1155.024169921875
2021-01-19,1159.0738525390625
2021-01-20,1179.1451416015625
2021-01-21,1179.365234375
2021-01-22,1180.37744140625
2021-01-25,1166.5125732421875
2021-01-27,1145.29638671875
2021-01-28,1123.4647216796875
2021-01-29,1090.7611083984375
2021-02-01,1109.9957275390625
2021-02-02,1119.107177734375
2021-02-03,1130.9034423828125
2021-02-04,1126.23779296875
2021-02-05,1119.8553466796875
2021-02-08,1147.54150390625
2021-02-09,1149.30224609375
2021-02-10,1141.3353271484375
2021-02-11,1137.946044921875
2021-02-12,1153.04345703125
2021-02-15,1152.9114990234375
2021-02-16,1135.9654541015625
2021-02-17,1127.954345703125
2021-02-18,1137.77001953125
2021-02-19,1136.7576904296875
2021-02-22,1113.78125
2021-02-23,1114.7935791015625
2021-02-24,1121.7921142578125
2021-02-25,1122.0123291015625
2021-02-26,1103.305419921875
2021-03-01,1115.3656005859375
2021-03-02,1148.3780517578125
2021-03-03,1182.7545166015625
2021-03-04,1171.134033203125
2021-03-05,1159.11767578125
2021-03-08,1175.8878173828125
2021-03-09,1184.5150146484375
2021-03-10,1204.4102783203125
2021-03-12,1210.3084716796875
2021-03-15,1209.207763671875
2021-03-16,1218.3634033203125
2021-03-17,1221.00439453125
2021-03-18,1177.076171875
2021-03-19,1183.5465087890625
2021-03-22,1206.7431640625
2021-03-23,1207.4033203125
2021-03-24,1191.7337646484375
2021-03-25,1174.171142578125
2021-03-26,1176.28369140625
2021-03-30,1219.5079345703125
2021-03-31,1204.322265625
2021-04-01,1219.419677734375
2021-04-05,1241.1634521484375
2021-04-06,1242.17626953125
2021-04-07,1259.0340576171875
2021-04-08,1267.5291748046875
2021-04-09,1268.585693359375
2021-04-12,1255.1165771484375
2021-04-13,1229.9395751953125
2021-04-15,1197.8958740234375
2021-04-16,1191.7337646484375
2021-04-19,1199.48046875
2021-04-20,1189.6207275390625
2021-04-22,1189.4007568359375
2021-04-23,1174.171142578125
2021-04-26,1182.7545166015625
2021-04-27,1187.11181640625
2021-04-28,1193.7142333984375
2021-04-29,1194.0224609375
2021-04-30,1192.2615966796875
2021-05-03,1190.2371826171875
2021-05-04,1170.2977294921875
2021-05-05,1180.94970703125
2021-05-06,1198.64404296875
2021-05-07,1190.67724609375
2021-05-10,1179.2332763671875
2021-05-11,1171.398193359375
2021-05-12,1168.18505859375
2021-05-14,1158.8536376953125
2021-05-17,1170.2977294921875
2021-05-18,1179.6292724609375
2021-05-19,1176.9881591796875
2021-05-20,1179.012939453125
2021-05-21,1192.393798828125
2021-05-24,1186.715576171875
2021-05-25,1198.64404296875
2021-05-26,1230.0274658203125
2021-05-27,1234.4290771484375
2021-05-28,1236.8939208984375
2021-05-31,1240.186279296875
2021-06-01,1234.3580322265625
2021-06-02,1226.7501220703125
2021-06-03,1236.5380859375
2021-06-04,1232.978759765625
2021-06-07,1236.5380859375
2021-06-08,1257.2708740234375
2021-06-09,1259.3621826171875
2021-06-10,1267.3704833984375
2021-06-11,1287.4803466796875
2021-06-14,1300.738525390625
2021-06-15,1311.5054931640625
2021-06-16,1317.4671630859375
2021-06-17,1330.547607421875
2021-06-18,1337.6661376953125
2021-06-21,1334.9967041015625
2021-06-22,1345.2738037109375
2021-06-23,1337.53271484375
2021-06-24,1387.4071044921875
2021-06-25,1400.754150390625
2021-06-28,1398.6187744140625
2021-06-29,1390.8330078125
2021-06-30,1406.627197265625
2021-07-01,1388.4747314453125
2021-07-02,1395.0595703125
2021-07-05,1404.98095703125
2021-07-06,1390.07666015625
2021-07-07,1392.212158203125
2021-07-08,1388.7861328125
2021-07-09,1390.6993408203125
2021-07-12,1377.3076171875
2021-07-13,1374.727294921875
2021-07-14,1403.156982421875
2021-07-15,1406.627197265625
2021-07-16,1384.0703125
2021-07-19,1371.835205078125
2021-07-20,1379.265380859375
2021-07-22,1414.9913330078125
2021-07-23,1415.2139892578125
2021-07-26,1427.1820068359375
2021-07-27,1425.9808349609375
2021-07-28,1428.6947021484375
2021-07-29,1438.838623046875
2021-07-30,1433.0548095703125
2021-08-02,1451.7857666015625
2021-08-03,1472.8297119140625
2021-08-04,1467.5352783203125
2021-08-05,1471.361572265625
2021-08-06,1468.3807373046875
2021-08-09,1480.037353515625
2021-08-10,1492.450439453125
2021-08-11,1492.7171630859375
2021-08-12,1503.4395751953125
2021-08-13,1523.549560546875
2021-08-16,1516.60888671875
2021-08-17,1549.7548828125
2021-08-18,1542.4581298828125
2021-08-20,1542.01318359375
2021-08-23,1547.1741943359375
2021-08-24,1531.2464599609375
2021-08-25,1544.3267822265625
2021-08-26,1537.3416748046875
2021-08-27,1520.5242919921875
2021-08-30,1510.958740234375
2021-08-31,1518.4329833984375
2021-09-01,1492.8951416015625
2021-09-02,1502.9945068359375
2021-09-03,1513.272216796875
2021-09-06,1539.744140625
2021-09-07,1518.6112060546875
2021-09-08,1506.6875
2021-09-09,1505.2191162109375
2021-09-13,1505.4862060546875
2021-09-14,1500.3697509765625
2021-09-15,1522.8819580078125
2021-09-16,1514.69580078125
2021-09-17,1504.952392578125
2021-09-20,1501.8824462890625
2021-09-21,1529.11083984375
2021-09-22,1527.731689453125
2021-09-23,1550.555419921875
2021-09-24,1569.5086669921875
2021-09-27,1531.513427734375
2021-09-28,1501.215087890625
2021-09-29,1505.797607421875
2021-09-30,1490.6260986328125
2021-10-01,1481.68359375
2021-10-04,1493.784912109375
2021-10-05,1506.2869873046875
2021-10-06,1489.1580810546875
2021-10-07,1504.685302734375
2021-10-08,1533.9158935546875
2021-10-11,1504.640869140625
2021-10-12,1499.4798583984375
2021-10-13,1520.8800048828125
